ID,Título,Dirección,Código Postal,Localidad,Descripción,Accesibilidad,Servicios,Teléfonos,Emails,URLs,Horarios,Transportes
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3483-parroquia-cristo-salvador.json,Parroquia Cristo Salvador,CALLE CARACOLI 1,28033,MADRID,"  Metro: San Lorenzo (línea 4).  Bus: 72, 87, T11.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3485-parroquia-crucifixion-senor.json,Parroquia Crucifixión del Señor,CALLE CUART DE POBLET 11,28047,MADRID,"  Metro: Laguna (línea 6).  Bus: 119, 31, 55.  Cercanías Renfe: Laguna (línea C5).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/60216-parroquia-armada-nuestra-senora-carmen.json,Parroquia de la Armada de Nuestra Señora del Carmen,CALLE SERRANO GALVACHE 7,28033,MADRID,"  Bus: 107, 29, 7.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/189087-parroquia-divino-salvador.json,Parroquia Divino Salvador,AVENIDA SANTUARIO DE VALVERDE 37,28049,MADRID,"  Metro: Montecarmelo (línea 10).  Bus: 134, 170, 178, SE704.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3494-parroquia-dulce-nombre-maria.json,Parroquia Dulce Nombre de María,CALLE SAN FLORENCIO 1,28038,MADRID,"  Bus: 113, 8.  Bicimad: Estación 225 (calle Sierra Toledana, 33), 226 (camino de Valderribas, 94).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3680-parroquia-salvador-san-nicolas.json,Parroquia El Salvador y San Nicolás,CALLE ATOCHA 58,28012,MADRID,"  Metro: Antón Martín (línea 1).  Bus: 26, 32, 6, 002, M1, SE712.  Bicimad: Estación 41 (calle Atocha, 54).  Aparcamiento: Plaza de Santa Ana (77).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3499-parroquia-encarnacion-senor.json,Parroquia Encarnación del Señor,CALLE HERMANOS GARCIA NOBLEJAS 49,28037,MADRID,"  Metro: García Noblejas (línea 7).  Bus: 28, 38, 4, 48, 70.  Bicimad: Estación 484 (calle Luis Campos, 3).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3502-parroquia-epifania-senor.json,Parroquia Epifanía del Señor,CALLE NUESTRA SEÑORA DE LA LUZ 64,28047,MADRID,"  Metro: Eugenia de Montijo (línea 5).  Bus: 17, 35.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3504-parroquia-espiritu-santo.json,Parroquia Espíritu Santo,CALLE RICARDO ORTIZ 1,28017,MADRID,"  Metro: El Carmen (línea 5).    Bus: 110, 210, 106, 146, 38.   Bicimad: Estación 188 (avenida de Daroca, 2).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3505-parroquia-espiritu-santo-nuestra-senora-araucana.json,Parroquia Espíritu Santo y Nuestra Señora de la Araucana,CALLE PUERTO RICO 29,28016,MADRID,"  Metro:  Colombia (líneas 8 y 9).   Bus: 52, 11, 40, 7.  Bicimad: Estación 160 (calle Colombia, 7).  Aparcamiento: Plaza República Dominicana (61).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3540-parroquia-hispanoamericana-merced.json,Parroquia Hispanoamericana de la Merced,CALLE EDGAR NEVILLE 23,28020,MADRID,"  Metro: Nuevos Ministerios (líneas 6, 8 y 10).  Bus: 149, 5.   Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C3, C3a, C4, C7, C8 y C10).    Bicimad: Estación 151 (calle Orense, 12), 295 (calle Hernani), 133 (calle raimundo Fernández Villaverde, 33).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3544-parroquia-inmaculada-concepcion-pardo-.json,Parroquia Inmaculada Concepción (El Pardo),CALLE MANUEL ALONSO  sin número,28048,MADRID,  ,3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3545-parroquia-inmaculado-corazon-maria.json,Parroquia Inmaculado Corazón de María,CALLE FERRAZ 74,28008,MADRID,"  Metro: Arg&amp;uuml;elles (líneas 3, 4 y 6).  Bus: 62, 74, 21.  Bicimad: Estaciones 113 (paseo del Pintor Rosales, 38), 114 (calle Quintana, 11), 117 (calle Altamirano, 24), 115 (calle Evaristo San Miguel, 2).   Aparcamiento: Marqués de Urquijo (63), Marqués de Urquijo entre calle Princesa y Juan Álvarez Mendizabal.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3558-parroquia-jesus-nazaret.json,Parroquia Jesús de Nazaret,CALLE CUEVAS DEL ALMANZORA 18,28033,MADRID,"  Metro: Manoteras (línea 4).  Bus: 129, 29, 7.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3555-parroquia-jesus-obrero.json,Parroquia Jesús Obrero,CALLE CASTILLO DE UCLES 26,28037,MADRID,  Metro: Simancas (línea 7).  Bus: 109.,3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3556-parroquia-jesus-maria.json,Parroquia Jesús y María,CALLE MAQUEDA 129,28024,MADRID,"  Metro: Aluche (línea 5).  Bus: 121, 138.  Cercanías Renfe: Aluche (línea C5).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3462-parroquia-cena-senor.json,Parroquia La Cena del Señor,CALLE ANTONIO MACHADO 24,28035,MADRID,"  Metro: Antonio Machado (línea 7).  Bus: 127, 132, 126.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3490-parroquia-doce-apostoles.json,Parroquia Los Doce Apóstoles,CALLE VELAZQUEZ 88,28006,MADRID,"  Metro: Núñez de Balboa (líneas 5 y 9).  Bus: 19, 51, 9.  Bicimad: Estación 88 (calle Velázquez, 75).  Aparcamiento: Velázquez Juan Bravo (58) calle Velázquez y Juan Bravo.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3584-parroquia-madre-buen-pastor.json,Parroquia Madre del Buen Pastor,CALLE SAN MARIO 81,28041,MADRID,"  Metro: Hospital 12 de Octubre (línea 3).  Bus: 123, 23, 78.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3593-parroquia-maria-auxiliadora.json,Parroquia María Auxiliadora,RONDA ATOCHA 25,28012,MADRID,"  Metro: Embajadores (línea 3), Lavapies (línea 3), Estación del Arte (línea 1).  Bus: 119, 27, 34, 36, 41, C03, C1, C2.  Cercanías Renfe: Embajadores (línea C5), Atocha Renfe (líneas C1, C2, C3, C4, C4a, C5, C7 y C10).  Bicimad: Estaciones 49 (ronda de Atocha, 34), 51 (ronda de Atocha, 2), 50 (calle Santa Isabel, 57),168 (paseo Santa María de la Cabeza, 29), 48 (glorieta de Embajadores, 2), 47 (glorieta de Embajadores, 6), 53 (calle Valencia,1), 120 (calle de Palos de la Frontera, 27), 121 (paseo de Santa María de la Cabeza, 58).  Aparcamiento: Sánchez Bustillo (37), calle Sánchez Bustillo.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3603-parroquia-maria-inmaculada-santa-vicenta.json,Parroquia María Inmaculada y Santa Vicenta,AVENIDA BRASIL 25,28020,MADRID,"  Metro: Cuzco (línea 10).  Bus: 11, 149.  Bicimad: Estaciones 156 (calle Sor Ángela de la Cruz, 2), 238 (calle San Germán, 5), 157 (paseo de la Castellana, 164).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3604-parroquia-maria-madre-amor-hermoso.json,Parroquia María Madre del Amor Hermoso,CALLE VICENTE CARBALLAL 11,28021,MADRID,"  Bus: 123, 85.  Cercanías Renfe: Villaverde Bajo (líneas C3, C4 y C3a).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3609-parroquia-maria-mediadora.json,Parroquia María Mediadora,AVENIDA RAFAEL ALBERTI 25,28018,MADRID,"  Metro: Miguel Hernández (línea 1).  Bus: 144, 103, 142, 143, 54, 58, SE853.  Bicimad: Estación 430 (calle de Torremolinos, 2), 435 (calle San Claudio, 154), 416 (calle Ramírez Tomé, 31).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3450-parroquia-maria-reina-san-buenaventura.json,Parroquia María Reina y San Buenaventura,CALLE LOPEZ GRASS 44,28038,MADRID,"  Metro: Nueva Numancia (línea 1).   Bus: 141.  Bicimad: Estación 226 (camino de Valderribas, 94).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/59882-parroquia-maria-virgen-madre.json,Parroquia María Virgen Madre,AVENIDA MACHUPICHU 50,28043,MADRID,"  Metro: Canillas (línea 4).  Bus: 112, 122, 153.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3632-parroquia-natividad-nuestra-senora.json,Parroquia Natividad de Nuestra Señora,CALLE MARROQUINA 41,28030,MADRID,"  Metro: Vinateros (línea 9).    Bus: 71.    Bicimad: Estaciones 219 (calle Camino de los Vinateros, 108) y 220 (calle Arroyo de las Pilillas, 6).    Aparcamiento: Encuentro (4) plaza del Encuentro.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3586-parroquia-nuestra-madre-dolor.json,Parroquia Nuestra Madre del Dolor,AVENIDA TOREROS 45,28028,MADRID,"  Metro:   Ventas (líneas 2 y 5).    Bus: 74.  Bicimad: Estación 193 (avenida de los Toreros, 49).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3403-parroquia-nuestra-senora-africa.json,Parroquia Nuestra Señora de África,CALLE ALGORTA 14,28019,MADRID,"  Metro: Urgel (línea 5), Oporto (líneas 5 y 6).  Bus: 119.  Bicimad: Estación 352 (calle Algorta, 2), 350 (calle de Ervigio).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3410-parroquia-nuestra-senora-altagracia.json,Parroquia Nuestra Señora de Altagracia,CALLE AZUAGA 15,28039,MADRID,"  Metro: Valdezarza (línea 7).    Bus: 128, 126, 127, 132.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3427-parroquia-nuestra-senora-aranzazu.json,Parroquia Nuestra Señora de Aránzazu,CALLE JOSE ROMERO 5,28039,MADRID,"  Metro: Francos Rodríguez (línea 7).  Bus: 126, 127, 132, 128, 44, SE727.  Bicimad: Estación 239 (calle Francos Rodríguez, 62), 309 (calle Ofelia Nieto, 75).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3439-parroquia-nuestra-senora-begona.json,Parroquia Nuestra Señora de Begoña,CALLE MARCOS DE ORUETA 15 C,28034,MADRID,"  Metro: Begoña (línea 10).  Bus: 124, 137, 135.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3440-parroquia-nuestra-senora-belen.json,Parroquia Nuestra Señora de Belén,CALLE CORREGIDOR RODRIGO RODRIGUEZ 12,28030,MADRID,"  Metro: Vinateros (línea 9).  Bus: 113, 20, 8.  Bicimad: Estación 459 (avenida Moratalaz, 25) y estación 218 (calle Camino de los Vinateros, 28).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3470-parroquia-nuestra-senora-covadonga.json,Parroquia Nuestra Señora de Covadonga,CALLE FRANCISCO SILVELA 2,28028,MADRID,"  Metro: Manuel Becerra (líneas 2 y 6).   Bus: 143, 156, 110, 38, E5,12, 210, 43, 56, C1, C2, 106, 146, 21, 53, 48, 2, 71, 1, 74.    Bicimad: Estaciones 145 (calle Ortega y Gasset, 87) y 108 (calle Mártires Concepcionistas, 2).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3511-parroquia-nuestra-senora-europa.json,Parroquia Nuestra Señora de Europa,PASEO JUAN ANTONIO VALLEJO-NAJERA BOTAS 23,28005,MADRID,"  Bus: 62.   Metro: Acacias (línea 5), Pirámides (línea 5).  Cercanías Renfe: Pirámides (líneas C1 y C10).  Bicimad: Estaciones 170 (paseo de la Esperanza, 21) y 163 (paseo de la Esperanza, 2).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3536-parroquia-nuestra-senora-guadalupe.json,Parroquia Nuestra Señora de Guadalupe,CALLE PUERTO RICO 1,28016,MADRID,"  Metro: Concha Espina (línea 9).  Bus: 52, 120, 43.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3434-parroquia-nuestra-senora-aurora-santo-angel.json,Parroquia Nuestra Señora de la Aurora y Santo Ángel,CALLE GREGORIO SANZ 8,28053,MADRID,"  Metro: Nueva Numancia (línea 1).  Bus: 24, 10, 111, 310.  Bicimad: Estación 227 (calle Arroyo del Olivar, 6), 422 (travesía de Palomeras, 7), 418 (calle Puerto de Arlabán, 83).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3466-parroquia-nuestra-senora-concepcion-pueblo-nuevo-.json,Parroquia Nuestra Señora de la Concepción (Pueblo Nuevo),CALLE ARTURO SORIA 5,28027,MADRID,"  Metro: Ciudad Lineal (línea 5).  Bus: 48, 70, 104, 109, 113, 4, 77, 105, 38.  Bicimad: Estación 477 (Ministerios, 1).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3467-parroquia-nuestra-senora-consolacion.json,Parroquia Nuestra Señora de la Consolación,CALLE JUAN ESPLANDIU 2,28007,MADRID,"  Metro: Sainz de Baranda (líneas 6 y 9).  Bus: 215.  Bicimad: Estación 182 (calle Alcalde Sáinz de Baranda, 107).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3507-parroquia-nuestra-senora-estrella.json,Parroquia Nuestra Señora de la Estrella,CALLE LIRA 4,28007,MADRID,"  Metro: Conde de Casal (línea 6).   Bus: 32, 143, 156, 56, 14, 63, 145.    Bicimad: Estación 82 (calle Doctor Esquerdo, 161).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3527-parroquia-nuestra-senora-fuencisla.json,Parroquia Nuestra Señora de la Fuencisla,PLAZA ANGELICA SE&amp;Ntilde;ORA 1,28026,MADRID,"  Metro: Almendrales (línea 3).    Bus: 18, 22, 59, 76, 79, 85, 86, 6, 78.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3535-parroquia-nuestra-senora-granada.json,Parroquia Nuestra Señora de la Granada,CALLE VILLASILOS 3,28017,MADRID,"  Metro: Alsacia (línea 2).   Bus: 106, 70, 38, 4, 48, 167.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3537-parroquia-nuestra-senora-guia.json,Parroquia Nuestra Señora de la Guía,CALLE CONDE DE TORRALBA 18,28046,MADRID,"  Metro: Begoña (línea 10)   Bus: 66, SE70, 173, 175, 176, 178, 174, 124, 134, 135, 67.  Bicimad: Estación 249 (paseo de la Castellana, 298).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3583-parroquia-nuestra-senora-luz.json,Parroquia Nuestra Señora de la Luz,CALLE FERNAN NUÑEZ 4,28016,MADRID,  Metro: Avenida de la Paz (línea 4).    Bus: 40.,3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3636-parroquia-nuestra-senora-merced.json,Parroquia Nuestra Señora de la Merced,CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN 101,28030,MADRID,"  Metro: Artilleros (línea 9).  Bus: 20, 100, 30, 71.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3628-parroquia-nuestra-senora-misericordia.json,Parroquia Nuestra Señora de la Misericordia,CALLE ARROYO DEL OLIVAR 100,28018,MADRID,"  Metro: Portazgo (línea 1), Buenos Aires (línea 1).  Bus: 10, 103.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3630-parroquia-nuestra-senora-montana.json,Parroquia Nuestra Señora de la Montaña,CALLE CORREGIDOR JOSE DE PASAMONTE 15,28030,MADRID,  Metro: Vinateros (línea 9).  Bus: 71.,3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/18323-parroquia-nuestra-senora-palabra.json,Parroquia Nuestra Señora de la Palabra,CALLE VALDEBERNARDO 29,28030,MADRID,"Su actividad pastoral se realiza junto a Santa María del Camino.  Metro: Pavones (línea 9).  Bus: 32.  Bicimad: Estación 221 (calle Hacienda de Pavones, 342).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3640-parroquia-nuestra-senora-paz.json,Parroquia Nuestra Señora de la Paz,CALLE VALDERRIBAS 37,28007,MADRID,"  Metro: Pacífico (líneas 1 y 6), Menendez Pelayo (línea 1), Conde de Casal (línea 6).  Bus: 10.  Bicimad: Estaciones 76 (avenida del Mediterráneo, 19), 75 (avenida de Menéndez Pelayo con calle Poeta Esteban Villegas), 79 (avenida de Menéndez Pelayo, 38), 78 (calle Cerro de la Plata, 2), 84 (Valderribas), 77 (Conde de Casal),178 (calle León Gil de Palacio,3), 82 (calle Doctor Esquerdo, 161).  Aparcamiento: Daoíz y Velarde (23) avenida Ciudad de Barcelona (calle Alberche y calle Téllez).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3647-parroquia-nuestra-senora-pena-san-felipe-neri.json,Parroquia Nuestra Señora de la Peña y San Felipe Neri,CALLE PUERTO DE CANFRANC 19,28038,MADRID,"  Metro: Nueva Numancia (línea 1).  Bus: 141, 136, 54, 57, 58, 10, 111, 24, 310.  Bicimad: Estación 225 (calle Sierra Toledana, 33), 226 (camino de Valderribas, 94), 227 (calle Arroyo del Olivar, 6), 431 (puerto del Canfranc, 18).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3685-parroquia-nuestra-senora-soledad.json,Parroquia Nuestra Señora de la Soledad,CALLE VISITACION 1,28026,MADRID,"  Metro: Almendrales (línea 3) .  Bus: 6, 78.  Cercanías Renfe: Doce de Octubre (línea C5).  Bicimad: Estación 389 (calle Merino, 5).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3696-parroquia-nuestra-senora-vega.json,Parroquia Nuestra Señora de la Vega,CALLE CHANTADA 28,28029,MADRID,"  Metro: Peñagrande (Línea 7).  Bus: 42, 126, 128, 49.  Bicimad: Estación 571 (calle Melchor Fernández Almagro, 80).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3413-parroquia-nuestra-senora-americas.json,Parroquia Nuestra Señora de las Américas,CALLE ESPIREA 1 y 3,28042,MADRID,  Bus: 153.,3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3420-parroquia-nuestra-senora-angustias.json,Parroquia Nuestra Señora de las Angustias,CALLE RAFAEL DE RIEGO 16,28045,MADRID,"  Metro: Palos de la Frontera (línea 3), Atocha-Renfe (línea 1).  Bus: 27, 247, 47, 55, 102, 8.  Cercanías Renfe: Atocha (C1, C2, C3, C3a,C4, C4a, C5, C7, C8, C10).  Bicimad: Estaciones 120 (calle Palos de la Frontera, 27), 168 (paseo Santa María de la Cabeza, 29), 51 (Ronda de Atocha, 2),172 (calle Bustamente, 1).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3487-parroquia-nuestra-senora-delicias.json,Parroquia Nuestra Señora de las Delicias,PASEO DELICIAS 61,28045,MADRID,"  Metro: Delicias (línea 3).  Bus: 19, 247, 45, 47, 59, 85, 86, 8, 55, 6.  Cercanías Renfe: Delicias (C1 y C10).  Bicimad: Estación 172 (calle Bustamante, 1), 120 (calle Palos de la Frontera, 27), 164 (paseo de las Delicias, 94).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3528-parroquia-nuestra-senora-fuentes.json,Parroquia Nuestra Señora de las Fuentes,CALLE VILLA DE MARIN 39,28029,MADRID,"  Metro: Barrio del Pilar (línea 9).  Bus: 134, 137.  Bicimad: Estación 573 (calle Melchor Fernández Almagro, 16), 569 (avenida Monforte de Lemos, 17).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3633-parroquia-nuestra-senora-nieves.json,Parroquia Nuestra Señora de las Nieves,CALLE NURIA 47,28034,MADRID,  Bus: 133.,3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/59885-parroquia-nuestra-senora-rosas.json,Parroquia Nuestra Señora de las Rosas,CALLE SUECIA 44 PLANTA 3ª C,28022,MADRID,"  Metro: Las Rosas (línea 2).  Bus: 38, 140, 153, E2.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3699-parroquia-nuestra-senora-victorias.json,Parroquia Nuestra Señora de las Victorias,CALLE AZUCENAS 34,28039,MADRID,"  Metro: Valdeacederas (línea 1).  Bus: 49, 11, 124, 66.  Bicimad: Estación 207 (calle Azucenas, 1), 206 (calle Marqués de Viana, 3), 298 (calle del Marqués de Viana, 91).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3378-parroquia-nuestra-senora-loreto.json,Parroquia Nuestra Señora de Loreto,CALLE ALAS 21,28042,MADRID,"  Metro: Barajas (línea 8).  Bus: 105, 115, 166.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3406-parroquia-nuestra-senora-alamos.json,Parroquia Nuestra Señora de los Álamos,CALLE LEON FELIPE 1,28038,MADRID,"  Metro: Miguel Hernández (línea 1).  Bus: 144, 54.  Bicimad: 435 (calle San Claudio, 154), 427 (calle de los Andaluces, 2), 430 (calle de Torremolinos, 2), 416 (calle Ramírez Tomé, 31).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3419-parroquia-nuestra-senora-angeles.json,Parroquia Nuestra Señora de los Ángeles,CALLE BRAVO MURILLO 93,28003,MADRID,"  Metro: Cuatro Caminos (líneas 1, 2 y 6).  Bus: 149, 3, 45, 37, 127, F, C1, 124, C2, 128, 64, 66.  Bicimad: Estación 132 (calle Santa Engracia, 168), 204 (calle Doctor Santero, 1).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3426-parroquia-nuestra-senora-apostoles.json,Parroquia Nuestra Señora de los Apóstoles,CALLE LUIS DE HOYOS SAINZ 94 BIS,28030,MADRID,"  Metro: Pavones (línea 9).  Bus: 32, 71, 100, 140, 142, 144.  Bicimad: Estación 221 (calle Hacienda de Pavones, 342).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3488-parroquia-nuestra-senora-desamparados-san-lucas.json,Parroquia Nuestra Señora de los Desamparados y San Lucas,PLAZA PINAZO 8,28021,MADRID,"  Metro: San Cristóbal (línea 3).  Bus: 79, 59.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3400-parroquia-nuestra-senora-dolores.json,Parroquia Nuestra Señora de los Dolores,CALLE SAN BERNARDO 103,28015,MADRID,"  Metro: San Bernardo (líneas 2 y 4), Quevedo (línea 2), Bilbao (línea 1 y 4).  Bus: 149, 3, 37, 147.  Bicimad: Estación 3 (plaza del Conde Suchil 3).  Aparcamiento: Fuencarral (27), calle Fuencarral entre 111 y 121.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3582-parroquia-nuestra-senora-lujan.json,Parroquia Nuestra Señora de Luján,CALLE PONFERRADA 49,28029,MADRID,"  Metro: Peñagrande (línea 7).  Bus: 42, 126, 147, 128, 49, 132, 137.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3587-parroquia-nuestra-senora-madrid.json,Parroquia Nuestra Señora de Madrid,PASEO CASTELLANA 207,28046,MADRID,"  Metro: Plaza de Castilla (líneas 1, 9 y 10), Chamartín (líneas 1 y 10).  Bus: 177, 124, 134, 135, 147, 173, 175, 176, 178, 67, 107, 66, SE704, 174, T62.  Cercanías Renfe: Chamartín (líneas C1, C2, C3, C3a, C4, C4a, C4b, C7, C8, C10).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3631-parroquia-nuestra-senora-moratalaz.json,Parroquia Nuestra Señora de Moratalaz,CALLE ENTRE ARROYOS 19,28030,MADRID,"  Metro: Vinateros (línea 9).    Bus: 30, 32.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3686-parroquia-nuestra-senora-sonsoles.json,Parroquia Nuestra Señora de Sonsoles,CALLE TIMOTEO DOMINGO 38,28017,MADRID,  Metro: Quintana (línea 5).  Bus: 109.,3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3405-parroquia-nuestra-senora-aire.json,Parroquia Nuestra Señora del Aire,CALLE GENERAL MILLAN ASTRAY 72,28044,MADRID,"  Bus: 155, 34.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3351-parroquia-nuestra-senora-buen-consejo-san-isidro.json,Parroquia Nuestra Señora del Buen Consejo y San Isidro,CALLE TOLEDO 37,28005,MADRID,"  Metro: La Latina (línea 5), Tirso de Molina (línea 1).  Bus: 002, E712, M1, 35, 31, 50, 65, 18, 23, 17.  Bicimad: Estaciones 40 (plaza del Conde de Romanones, 9), 39 (plaza de la Cebada, 16), 32 (plaza de la Provincia, 1), 35 (plaza del Cordón).  Aparcamientos: Plaza Mayor (55) y Mercado de la Cebada (501) plaza de la Cebada.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3468-parroquia-nuestra-senora-buen-suceso.json,Parroquia Nuestra Señora del Buen Suceso,CALLE PRINCESA 43,28008,MADRID,"  Metro: Arg&amp;uuml;elles (líneas 3, 4 y 6).  Bus: 001, 1, 133, 138, 44, C2, C1, 002, C03, 21, 2.  Bicimad: Estaciones 123 (calle Guzmán el Bueno, 1), 114 (calle Quintana, 11), 57 (calle Santa Cruz del Marcenado 24), 117 (calle Altamirano, 24).",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3453-parroquia-nuestra-senora-camino.json,Parroquia Nuestra Señora del Camino,CALLE FENELON 20,28022,MADRID,"  Metro: Las Musas (línea 7).  Bus: 28, 48, 140.",3,N/A,,,,,
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/3456-parroquia-nuestra-senora-carmen-san-luis-obispo.json,Parroquia Nuestra Señora del Carmen y San Luis Obispo,CALLE CARMEN 10,28013,MADRID,"  Metro: Sol (líneas 1, 2 y 3) Callao (líneas 3 y 5), Gran Vía (líneas 1 y 5), Ópera (líneas 2, 5 y Ramal).  Bus: 001, 1, 146, 2, 3, 46, 74, 002.  Cercanías Renfe: Sol (lineas C3, C4 y Regional).  Bicimad: Estación 56 (Plaza del Carmen, 1).  Aparcamientos: El Corte Inglés Preciados (93) calle Preciados; plaza del Carmen (8); el Corte Inglés Callao (92) plaza de Callao.",3,N/A,,,,,
